,label,message
2676,ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
1518,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
3161,ham,How much did ur hdd casing cost.
741,ham,Yes i will be there. Glad you made it.
4528,ham,Understand. his loss is my gain :) so do you work? School?
1212,ham,Ok then i will come to ur home after half an hour
3516,ham,I'm job profile seems like bpo..
4262,ham,Pls dont forget to study
2802,ham,Depends on where u going lor.
1755,ham,How is your schedule next week? I am out of town this weekend.
2665,ham,He remains a bro amongst bros
3634,ham,Hui xin is in da lib.
4102,spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd
2461,ham,i cant talk to you now.i will call when i can.dont keep calling.
956,ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
1400,ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
279,ham,Just sent it. So what type of food do you like?
277,ham,Tell rob to mack his gf in the theater
4090,ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
5317,ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
2486,ham,Lol that's different. I don't go trying to find every real life photo you ever took.
709,spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT"
2248,spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
4855,ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
3792,spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
2134,ham,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
3761,ham,We'll join the  &lt;#&gt;  bus
3924,ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
4375,ham,K and you're sure I don't have to have consent forms to do it :V
954,ham,Also remember to get dobby's bowl from your car
5330,ham,Dude im no longer a pisces. Im an aquarius now.
4364,ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
4762,ham,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
3501,spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
1658,ham,S:-)if we have one good partnership going we will take lead:)
2477,ham,i dnt wnt to tlk wid u
1823,ham,If you're thinking of lifting me one then no.
728,ham,"Alright omw, gotta change my order to a half8th"
315,ham,You made my day. Do have a great day too.
3313,ham,I know you are serving. I mean what are you doing now.
868,spam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
1044,ham,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
1788,ham,Yes:)sura in sun tv.:)lol.
5177,ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
2262,ham,Did you show him and wot did he say or could u not c him 4 dust?
5219,ham,Pls she needs to dat slowly or she will vomit more.
89,ham,"Ela kano.,il download, come wen ur free.."
477,ham,Love you aathi..love u lot..
1193,ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
5366,spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
4221,ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
357,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
2098,ham,Are you the cutest girl in the world or what
2664,spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
2838,ham,1's reach home call me.
512,ham,Prabha..i'm soryda..realy..frm heart i'm sory
1495,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
3089,ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
3093,ham,"Dear, take care. I am just reaching home.love u a lot."
1026,ham,I have a sore throat. It's scratches when I talk
4022,ham,We have to pick rayan macleran there.
170,ham,Yes :)it completely in out of form:)clark also utter waste.
5566,spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
1206,ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
2670,spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
1699,spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
2724,ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
742,ham,Do well :)all will for little time. Thing of good times ahead:
5240,ham,"Gud gud..k, chikku tke care.. sleep well gud nyt"
4721,ham,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
3257,ham,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
4457,ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
783,ham,Beerage?
3925,ham,How? Izzit still raining?
3793,ham,Love it! I want to flood that pretty pussy with cum...
2470,ham,* Am on my way
1456,spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
543,ham,But am going to college pa. What to do. are else ill come there it self. Pa.
979,ham,Hey you can pay. With salary de. Only  &lt;#&gt; .
47,ham,"Fair enough, anything going on?"
5386,ham,I'm at work. Please call
676,ham,"I dont knw pa, i just drink milk.."
3153,spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
3387,ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
31,ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
1422,ham,Do you work all this week ?
1805,ham,The bus leaves at  &lt;#&gt; 
288,ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
4669,ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
74,ham,U can call me now...
1961,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
2993,ham,K.i did't see you.:)k:)where are you now?
5266,ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
840,spam,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
3513,ham,Already one guy loving you:-.
2222,ham,I notice you like looking in the shit mirror youre turning into a right freak
910,spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
2895,ham,K...k...yesterday i was in cbe .
630,spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
2197,ham,"Not much, just some textin'. How bout you?"
5280,ham,"Vikky, come around  &lt;TIME&gt; .."
2031,ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
3900,ham,Ü mean it's confirmed... I tot they juz say oni... Ok then... 
93,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
5306,ham,Ill be at yours in about 3 mins but look out for me
4687,ham,But pls dont play in others life.
5230,ham,"Nope, I'm still in the market"
666,ham,En chikku nange bakra msg kalstiya..then had tea/coffee?
1262,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
668,ham,This pay is  &lt;DECIMAL&gt;  lakhs:)
3876,ham,Okie but i scared u say i fat... Then u dun wan me already...
4769,ham,I'm not sure if its still available though
2518,ham,"Sorry, I'll call later"
513,ham,Lol ok your forgiven :)
1003,ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
3200,ham,No de.am seeing in online shop so that i asked.
4784,ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
2292,ham,Remind me how to get there and I shall do so
3287,ham,Not to worry. I'm sure you'll get it.
3040,ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
520,ham,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now
3913,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
4192,ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
3475,ham,", how's things? Just a quick question."
1154,spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
3084,ham,K..k:)how about your training process?
4583,ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
683,ham,Is xy going 4 e lunch?
3794,ham,Hey are you angry with me. Reply me dr.
3058,ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
5072,ham,As in different styles?
3454,ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna"
775,ham,Just sleeping..and surfing
3520,ham,Hanging out with my brother and his family
1148,ham,Ok... Help me ask if she's working tmr a not?
3766,spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
1602,ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
1627,ham,Dear how you. Are you ok?
3711,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
3171,ham,"Mah b, I'll pick it up tomorrow"
3216,ham,I want snow. It's just freezing and windy.
909,ham,WHITE FUDGE OREOS ARE IN STORES
2668,ham,Why de. You looking good only:-)..
2741,ham,Nothing. Can...
2382,ham,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
2957,ham,Yes there were many sweets
1827,ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
