,label,message
4443,ham,Dear i am not denying your words please
929,ham,Oh all have to come ah?
162,ham,New car and house for my parents.:)i have only new job in hand:)
1068,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
2855,ham,Haha... Hope ü can hear the receipt sound... Gd luck!
2012,ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
1689,ham,Nan sonathaya soladha. Why boss?
2583,spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
1017,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
2284,ham,I reach home safe n sound liao...
702,ham,"Sorry, I'll call later"
5143,ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
2371,ham,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
656,ham,Tell them the drug dealer's getting impatient
4085,ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
3581,ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
657,ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
2786,ham,Yeah get the unlimited
349,spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
2393,ham,"Thanks da thangam, i feel very very happy dear. I also miss you da."
1467,ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
5149,ham,Pls call me da. What happen.
3090,ham,What Today-sunday..sunday is holiday..so no work..
3265,ham,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
4468,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
1016,ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
1072,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
2604,ham,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?
1330,ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
4716,ham,S:)8 min to go for lunch:)
1972,ham,Enjoy ur life. . Good night
940,ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
5495,ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
4756,ham,U wan 2 haf lunch i'm in da canteen now.
3066,ham,"Sounds good, keep me posted"
1285,ham,But if she.s drinkin i'm ok.
93,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
2036,ham,Simply sitting and watching match in office..
279,ham,Just sent it. So what type of food do you like?
4847,ham,Pls help me tell Ashley that i cant find her number oh
4908,ham,Then anything special?
2133,spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
4924,ham,Oh yah... We never cancel leh... Haha 
1414,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
757,ham,Cant think of anyone with * spare room off * top of my head
5569,ham,"Pity, * was in mood for that. So...any other suggestions?"
1100,ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
398,ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
1140,ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
2487,ham,I dont thnk its a wrong calling between us
1990,ham,The basket's gettin full so I might be by tonight
4235,ham,Now only i reached home. . . I am very tired now. . I will come tomorro
571,ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
43,ham,WHO ARE YOU SEEING?
348,ham,One small prestige problem now.
4770,ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
1893,spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
461,ham,Where did u go? My phone is gonna die you have to stay in here
1134,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
5558,ham,"Sorry, I'll call later"
2699,spam,FROM 88066 LOST £12 HELP
2944,ham,No message..no responce..what happend?
937,ham,"Since when, which side, any fever, any vomitin."
267,ham,"Not sure yet, still trying to get a hold of him"
1508,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
4623,ham,They finally came to fix the ceiling.
1927,ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
545,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
4746,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
5283,ham,"Yeah, probably here for a while"
3277,ham,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
2837,ham,Nice.nice.how is it working?
1709,ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
1301,ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
589,ham,Ya srsly better than yi tho
2723,ham,It's justbeen overa week since we broke up and already our brains are going to mush!
4210,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
1647,ham,Thts wat Wright Brother did to fly..
5152,ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
2091,ham,S:-)kallis wont play in first two odi:-)
2616,ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
1514,ham,Hows the champ just leaving glasgow!
5027,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
2758,ham,Yo we are watching a movie on netflix
993,ham,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...
3958,ham,Where is that one day training:-)
4224,ham,Stupid auto correct on my phone
2482,ham,K.:)do it at evening da:)urgent:)
81,ham,K. Did you call me just now ah? 
926,ham,"K, wait chikku..il send aftr  &lt;#&gt; mins"
4516,ham,That was random saw my old roomate on campus. He graduated
5565,ham,Huh y lei...
182,ham,Lol no. U can trust me.
4270,ham,Beauty sleep can help ur pimples too.
4857,ham,yes baby! I need to stretch open your pussy!
2641,ham,Pandy joined 4w technologies today.he got job..
2593,ham,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
1023,ham,We still on for tonight?
5012,spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
4432,ham,2mro i am not coming to gym machan. Goodnight.
4310,ham,He dint tell anything. He is angry on me that why you told to abi.
4144,spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
3429,ham,Hi darlin did youPhone me? Im atHome if youwanna chat.
976,ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya 
1746,ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
600,ham,I'm going out to buy mum's present ar.
3810,ham,At the funeral home with Audrey and dad
2249,ham,will you like to be spoiled? :)
4798,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
5120,spam,PRIVATE! Your 2003 Account Statement for 078
416,ham,Whatsup there. Dont u want to sleep
1079,ham,Convey my regards to him
2632,spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
5075,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
2498,ham,Dai what this da.. Can i send my resume to this id.
3014,spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free
75,ham,I am waiting machan. Call me once you free.
4876,ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
4357,ham,Great. So should i send you my account number.
4856,ham,Same to u...
2584,ham,"Goodmorning, today i am late for 1hr."
3815,ham,Can. Dunno wat to get 4 her...
5125,ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
2549,ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
5546,ham,Ic. There are a lotta childporn cars then.
861,ham,In work now. Going have in few min.
5470,ham,I thought slide is enough.
1164,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
3940,ham,Y ü wan to go there? C doctor?
1961,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
5114,ham,Argh why the fuck is nobody in town ;_;
2711,spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
671,ham,Ho ho - big belly laugh! See ya tomo
1867,ham,Or ü go buy wif him then i meet ü later can?
1576,ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
29,ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
3507,ham,Nite...
1671,ham,Lmao!nice 1
2534,ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
1678,ham,Lol where do u come up with these ideas?
3937,ham,They r giving a second chance to rahul dengra.
1589,ham,At 4. Let's go to bill millers
1976,ham,Delhi and chennai still silent.
4162,spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
